100.39838129728486,-28.966845444775135,-97.59701053389463,18.133955854807013,3.06,0.04,0.05,0.0,3.04,0.0,12.43,12.22,11.43,0.23,18.48,0.0,6.51,3.2,12.07,1.29,-12677.374899999886,-17677.749899999933,-43315.499899999966,-3771.7498999999248,-11984.24989999999,40267.50010000003,71693.12510000009,82199.25010000002,76454.50009999999,-73670.62469999978,24511.500300000112,230346.87530000013,209.00057734191913,0.9836214137393353,0.09908554945502838,0.7364424158329941,1496.5118,61.63567129243598,61.63567129243598,160.29803,103.38803944869154,103.38803944869154,5
100.50479961892164,-28.9771137601131,-97.68401626494219,15.451641361295204,5.54,0.03,0.05,0.0,5.53,0.0,17.28,17.25,9.5,0.17,15.45,0.0,9.27,7.29,10.34,0.97,11434.375100000047,25906.00010000004,424578.00010000006,2869.000100000045,-58643.4999,118207.00010000003,154504.0001000001,172584.00010000003,126418.00010000002,461918.37530000013,62432.50030000008,453506.00030000013,190.67725864085844,0.9832545926353932,0.05813162280004019,0.6693391388783723,1695.7826,65.91321299405824,65.91321299405824,240.71407,106.12437180613925,106.12437180613925,4
104.44870382399358,-21.632136669868565,-94.69217451744073,19.951719368696388,0.17,0.0,0.0,0.0,0.17,0.0,2.51,2.44,33.3,0.55,11.67,0.02,1.85,1.3,6.84,1.35,-17754.24989999994,1849.5001000000445,72753.00010000005,-35414.37489999997,-45845.749899999995,-49829.49989999997,55775.125100000034,67658.50010000005,68221.00010000002,56848.25030000015,-131089.62469999993,191654.6253000001,120.4484049246072,0.986174265664928,0.10612202300345028,0.6818474460965327,2115.8,3.857144230833618,3.857144230833618,-1481.814,176.72099190625258,176.72099190625258,5
106.74904785087904,-23.187681766765355,-97.64595769120407,20.821886072750615,0.44,0.01,0.01,0.0,0.44,0.0,2.7,2.62,29.54,0.45,11.37,0.23,1.73,1.27,6.19,1.0,-28098.24989999994,-156.7498999999392,64628.50010000004,-54456.62489999998,-55448.99989999998,27642.00010000003,43210.12509999997,53141.5001,64903.00010000004,36373.50030000016,-82263.62469999993,161254.6253,138.41236194925872,0.9841474684566699,0.1106494707277347,0.6905461567142871,1322.5366,62.84961565060051,62.84961565060051,-472.53607,129.953653826882,129.953653826882,5
118.49881169449517,-28.506374925420268,-110.6197625127726,23.184860315843704,0.07,0.0,0.01,0.0,0.07,0.0,1.48,1.43,15.81,0.69,8.45,0.12,3.38,1.97,21.95,1.63,-11211.124899999917,1882.5001000000616,55623.00010000005,-53652.999899999966,-30048.749899999966,-44201.49989999997,54179.50010000007,51854.75010000006,67505.50010000002,46294.37530000019,-127903.2496999999,173539.75030000013,151.5103164968035,0.9851046738459438,0.1079451745900377,0.6592118623526968,1236.4462,66.76380308187527,66.76380308187527,-439.27008,131.92705355614729,131.92705355614729,4
115.77037762166336,-26.54416094414875,-107.02199332587973,22.850380687418514,0.1,0.0,0.0,0.0,0.1,0.0,1.61,1.55,17.6,0.69,8.7,0.15,3.04,1.79,20.38,1.48,-31600.749899999937,-38067.249899999995,58089.50010000004,-38158.749899999966,-60827.99989999995,-14929.999899999963,43351.12510000005,70143.75010000003,65891.50010000006,-11578.499699999891,-113916.74969999988,179386.37530000013,143.16040765835896,0.985252374693571,0.10394179805484537,0.6399334766814488,1261.0477,63.96631486991599,63.96631486991599,-330.17172,129.31654359287816,129.31654359287816,5
105.81746320223047,-21.826597473737433,-95.8614489638448,22.571329227703067,0.41,0.0,0.0,0.0,0.41,0.0,2.71,2.61,29.68,0.57,12.14,0.49,1.68,1.4,6.75,1.04,-30002.999899999963,-17938.49989999996,78527.00010000005,-27180.24989999994,-28967.249899999984,-30112.499899999973,63898.375100000005,60183.500100000056,76521.00010000003,30585.50030000013,-86259.9996999999,200602.8753000001,110.96926226367083,0.9870388012680871,0.11466839349830574,0.6832345216453528,1865.6296,68.51854295788195,68.51854295788195,-1264.3704,163.22227905543247,163.22227905543247,5
112.31805274623994,-25.0365036465332,-103.2543439127194,22.496729807093327,0.13,0.0,0.0,0.0,0.13,0.0,1.74,1.69,25.88,0.6,9.55,0.26,2.46,1.57,15.74,1.57,-47398.749899999944,-37016.99989999995,105574.00010000005,-30850.749899999973,-48674.24989999997,-48154.49989999997,36362.00009999999,57792.25010000009,91688.50010000002,21158.250300000145,-127679.49969999993,185842.7503000001,125.63786449840998,0.9867728366790449,0.1062662256249651,0.6732173730075901,1844.5524,60.837230939176,60.837230939176,-492.30832,134.82504679510518,134.82504679510518,6
114.06013877297316,-25.590957559978722,-104.98952519176395,23.905495205577953,0.11,0.0,0.0,0.0,0.11,0.0,1.71,1.65,24.09,0.85,8.96,0.26,2.26,1.64,16.41,1.66,-33677.24989999997,-2388.7498999999734,91982.50010000005,-43593.87489999995,-35023.99989999998,-37403.99989999997,57214.62510000005,48913.00010000005,86126.00010000005,55916.5003000001,-116021.8746999999,192253.62530000013,128.06217237789542,0.9866425112175063,0.09946966595906709,0.6668887214060402,1830.0,61.43375690612043,61.43375690612043,-501.46564,133.29775637271874,133.29775637271874,6
114.55190414186507,-25.85933415939678,-105.5693509988872,23.443359459443275,0.1,0.0,0.0,0.0,0.1,0.0,1.66,1.6,22.04,0.82,8.61,0.22,2.65,1.65,17.74,1.53,-48391.37489999995,-27643.24989999997,125287.50010000005,-44001.374899999966,-40339.24989999998,-26590.49989999997,57227.00010000008,57691.25010000003,87856.50010000003,49252.87530000013,-110931.12469999991,202774.75030000013,121.22332883985479,0.9871924277646347,0.11117155804718659,0.6637365871298835,1831.9011,64.01165105326086,64.01165105326086,-836.12,144.8200503084317,144.8200503084317,5
